id_bien;id_commune;numero_voie;btq;type_voie;voie;code_postal;surface_carrez;surface_reelle_bati;nombre_pieces_principales;code_type_local
32542;34163;6;;GR;GRAND RUE;34570;42.38;22;1;2
32543;35136;2;;ALL;DES COQUELICOTS;35150;67.24;68;3;2
32544;35238;3;;RUE;LENEE;35000;29.14;29;1;2
32545;35238;18;B;RUE;DU MARECHAL JOFFRE;35000;86.96;86;3;2
32546;35288;5;;PL;LE PLACITRE;35400;59.51;59;3;2
32547;35288;2;;PAS;DU POIDS PUBLIC;35400;37.27;37;2;2
32548;35288;3;B;RUE;DE LA PLAGE;35400;25.77;25;3;2
32549;37261;26;;RUE;RONSARD;37100;18.51;19;1;1
32550;38151;4;;ALL;DES ROSES;38130;83.12;68;4;1
32551;38169;15;;BD;JOLIOT CURIE;38600;69.81;75;4;2
32552;38185;5;B;RUE;MORTILLET;38000;20.87;21;1;2
32553;38191;714;;RTE;DU SIGNAL;38750;182.54;194;4;2
32554;38316;2;;RUE;JULES FERRY;38230;76.22;76;4;2
32555;40088;1;;RUE;JACQUELINE AURIOL;40100;33.87;35;2;2
32556;41018;12;;RUE;DU DOCTEUR VIGNERON;41000;66.11;69;4;2
32557;41018;18;;RUE;ALFRED HALOU;41000;20.68;22;1;2
32558;41047;17;;RUE;DES PONTIERES;41260;81.73;81;4;2
32559;42187;35;;RUE;GONTHIER;42300;53.14;54;3;2
32560;42218;19;B;RUE;JEU DE L ARC;42000;60.38;61;3;2
32561;42332;115;;RUE;DU MOULIN A VENT PROLONGE;42300;69.5;70;4;2
32562;44109;6;;RUE;DES ROCHETTES;44000;37.76;38;2;2
32563;44109;1;;PL;DE LA BASSE MAR;44200;68.91;67;3;2
32564;44109;12;;QUAI;DUMONT D URVILLE;44200;74.5;74;3;2
32565;44109;8;;RUE;GAL TRAVOT;44100;18.9;20;1;2
32566;44109;54;;RUE;FRANCOIS BRUNEAU;44000;65.25;65;3;2
32567;44109;3;;MAIL;PABLO PICASSO;44000;64.6;64;3;2
32568;44114;16;;RUE;DU PATUREAU;44700;61.57;62;3;2
32569;44132;26;;AV;CHARLOTTE;44380;14.99;23;1;2
32570;44184;26;;RUE;GUY DE MAUPASSANT;44600;46.47;46;2;2
32571;44184;99;;RTE;DE LA COTE D AMOUR;44600;16.16;18;1;2
32572;44184;2;;PAS;HENRI GAUTIER;44600;65;86;4;2
32573;44209;43;;RUE;DE RENNES;44119;85.19;70;2;1
32574;45006;200;;ALL;DES 4 VENTS;45160;37.31;38;2;2
32575;45089;1;;AV;D ILVESHEIM;45430;46.3;47;2;2
32576;45208;40;;AV;GAILLARDIN;45200;17.48;18;1;2
32577;45234;23;;RUE;DE LA REPUBLIQUE;45000;42.1;44;1;2
32578;45234;1;;RUE;FOUGEREAU;45100;30.05;29;1;2
32579;47157;9;;RUE;MERCADE;47200;40.69;40;2;2
32580;47323;63;;AV;DU GENERAL DE GAULLE;47300;59.25;40;2;2
32581;47323;28;;AV;DE PARIS;47300;24.58;24;2;2
32582;48080;12;;AV;DU MARECHAL FOCH;48300;90.17;92;3;2
32583;49007;6;;BD;DESCAZEAUX;49100;49.12;48;2;2
32584;51108;45;;RUE;LAFAYETTE;51000;54.43;54;3;2
32585;51262;140;;RUE;DU GENERAL LECLERC;51300;62.14;62;3;2
32586;51454;27;;RUE;ERNEST RENAN;51100;34.6;42;2;2
32587;51454;59;;RUE;DOCTEUR THOMAS;51100;43.2;43;2;2
32588;54395;70;;RUE;HERMITE;54000;23.21;23;1;2
32589;54395;15;A;RUE;LYAUTEY;54000;76.85;76;3;2
32590;54395;5;;RUE;SAINT THIEBAUT;54000;16.55;17;1;2
32591;56007;94;;RUE;ABBE PHILIPPE LE GALL;56400;90.13;130;4;2
32592;56083;21;;RUE;NATIONALE;56700;42.85;41;2;2
32593;56083;3;;RUE;TROTTIER;56700;45.8;48;2;2
32594;56121;2;;RUE;METAYER;56100;84.13;83;3;2
32595;56121;10;;RUE;LEO LE BOURGO;56100;43.8;41;2;2
32596;56121;18;;AV;ANATOLE FRANCE;56100;53.24;50;3;2
32597;56176;5274;F;RUE;MONET;56400;39;40;2;2
32598;59014;3;;RUE;F FERRER BAT AULNE;59410;64.64;64;3;2
32599;59163;1;;RES;FLANDRE;59170;98;98;4;2
32600;59350;10;;RUE;SAINT LUC;59800;52.65;51;2;2
32601;59350;34;;RUE;LYDERIC;59800;72.13;73;3;2
32602;59350;71;;RUE;DE DOUAI;59000;50.4;50;2;2
32603;59350;31;;RUE;DE BRIGODE;59000;24.4;24;1;2
32604;59512;12;;RUE;DU COQ FRANCAIS;59100;54;53;2;2
32605;59512;100;;AV;J BAPTISTE LEBAS;59100;48.67;49;2;2
32606;59599;4;;RUE;DU HAUT VINAGE;59200;61;66;3;2
32607;60088;4;;PL;DE LA REPUBLIQUE;60540;40.15;43;2;2
32608;60141;2;;RUE;DES OTAGES;60500;22.83;23;1;2
32609;60342;1;;IMP;ANNA DE NOAILLES;60290;74.91;76;4;2
32610;60494;6;;RUE;DR LAPORTE;60128;121.98;53;3;2
32611;62108;62;;ESP;PARMENTIER;62600;43.37;48;2;2
32612;63300;8;;RUE;ANTOINE ARNAUD;63200;89.82;89;4;2
32613;64445;99;;BD;D ALSACE LORRAINE;64000;20.25;21;1;2
32614;66049;21;;AV;FRANCESC IRLA;66400;58.3;56;2;2
32615;66082;;;CAE;D AMONT;66210;21.2;23;1;2
32616;69013;41;;RTE;DU RUISSEAU DES FONTAINES;69400;57.05;19;1;2
32617;69034;48;;;GRANDE RUE DE SAINT CLAIR;69300;34.59;31;1;2
32618;69068;21;;RUE;PHILIBERT GAILLARD;69270;62.75;68;2;2
32619;69068;20;;RUE;DE LA REPUBLIQUE;69270;77.43;77;4;2
32620;69149;24;;RUE;PIERRE DUPONT;69600;56.02;54;2;2
32621;69266;42;;RUE;FAILLEBIN;69100;47.82;47;2;2
32622;69266;12;;RUE;DU CIMETIERE;69100;33.99;32;2;2
32623;69271;68;B;RTE;DE LYON;69680;62.68;62;3;2
32624;69275;18;B;RUE;ANTOINE LUMIERE;69150;66.65;63;3;2
32625;69384;52;;QUAI;JOSEPH GILLET;69004;54.21;54;2;2
32626;69384;34;;RUE;CLAUDE JOSEPH BONNET;69004;40.65;42;2;2
32627;69387;1;;RUE;BECHEVELIN;69007;29.72;29;1;2
32628;69388;4;;RUE;FLORENT;69008;71;71;3;2
32629;69389;18;;RUE;JOUFFROY D ABBANS;69009;41.2;41;2;2
32630;71076;27;;RUE;DOCTEUR LAENNEC;71100;53.95;54;2;2
32631;72181;21;;RUE;DE LA PRESCHE;72000;54.49;54;3;2
32632;72181;25;;RUE;WAGRAM;72000;33.38;33;1;2
32633;72181;25;;RUE;WAGRAM;72000;50.93;51;2;2
32634;74012;40;;RUE;DU DOCTEUR COQUAND;74100;49.38;48;2;2
32635;74012;5;;RUE;DES ALPES;74100;63.56;42;2;2
32636;74016;90;;RTE;DU LEMAN;74160;3.45;74;3;2
32637;74081;117;;RUE;DU PRE DE LA CROIX;74300;90.25;96;5;2
32638;74081;20;;RUE;BALLALOUD;74300;63.29;65;3;2
32639;74278;245;;ALL;DES TROLLES;74300;97.61;97;4;2
32640;75101;32;;RUE;DU MONT THABOR;75001;57.89;57;2;2
32641;75102;6;;RUE;DE LA BANQUE;75002;40.12;39;2;2
32642;75102;54;;RUE;TIQUETONNE;75002;39.1;35;2;2
32643;75102;163;;RUE;SAINT DENIS;75002;68.5;69;4;2
32644;75104;50;;RUE;DU ROI DE SICILE;75004;17.08;17;1;2
32645;75104;16;;RUE;CHARLEMAGNE;75004;56.8;48;3;2
32646;75104;13;;RUE;DES TOURNELLES;75004;32.86;29;2;2
32647;75108;87;;BD;DE COURCELLES;75008;53.81;55;3;2
32648;75108;25;;RUE;TRONCHET;75008;17.1;145;5;2
32649;75108;23;;RUE;DE ROME;75008;163.2;165;5;2
32650;75108;12;;RUE;DE MOSCOU;75008;176.27;165;7;2
32651;75108;16;;RUE;DE VEZELAY;75008;33.4;34;2;2
32652;75109;9;;RUE;MANSART;75009;41.58;38;2;2
32653;75109;6;;RUE;DE MILAN;75009;14.85;16;1;2
32654;75110;71;;RUE;DE MAUBEUGE;75010;80.2;82;3;2
32655;75110;16;;RUE;DES DEUX GARES;75010;68.1;65;3;2
32656;75110;31;;RUE;JACQUES LOUVEL TESSIER;75010;20.12;17;3;2
32657;75110;20;;RUE;DU TERRAGE;75010;35.09;40;1;2
32658;75111;39;;BD;VOLTAIRE;75011;37.68;35;2;2
32659;75111;25;;AV;PARMENTIER;75011;36.73;28;2;2
32660;75111;66;;RUE;AMELOT;75011;82.5;82;4;2
32661;75111;84;;AV;PHILIPPE AUGUSTE;75011;51.69;51;2;2
32662;75111;32;;RUE;TITON;75011;25.45;18;1;2
32663;75112;18;;RUE;DE LA VEGA;75012;36.7;37;2;2
32664;75112;30;;RUE;DU SERGENT BAUCHAT;75012;47.53;48;2;2
32665;75116;5;;RUE;MIRABEAU;75016;150.5;151;6;2
32666;75116;46;;RUE;RAFFET;75016;141.05;94;4;2
32667;75116;16;;RUE;LECONTE DE LISLE;75016;105.78;106;3;2
32668;75116;8;;RUE;BENOUVILLE;75016;104.6;112;4;2
32669;75117;54;;RUE;DES ACACIAS;75017;37.68;40;1;2
32670;75117;207;;BD;PEREIRE;75017;181.43;165;6;2
32671;75117;1;;AV;DE PETERHOF;75017;75.63;90;4;2
32672;75117;3;;AV;DES CHASSEURS;75017;17.24;18;1;2
32673;75117;100;;RUE;DES DAMES;75017;57.97;59;3;2
32674;75117;102;;RUE;NOLLET;75017;90.52;90;4;2
32675;75117;175;;AV;DE CLICHY;75017;76.48;71;3;2
32676;75117;79;;AV;DE SAINT OUEN;75017;20.5;21;2;2
32677;75118;226;;RUE;CHAMPIONNET;75018;26.91;15;2;2
32678;75118;20;;RUE;VAUVENARGUES;75018;28.07;24;1;2
32679;75118;222;;RUE;MARCADET;75018;53.67;55;2;2
32680;75118;139;;RUE;LAMARCK;75018;34.42;33;3;2
32681;75118;6;;PAS;LATHUILLE;75018;22.31;20;1;2
32682;75118;15;;RUE;DURANTIN;75018;14.29;17;0;2
32683;75118;21;;RUE;DAMREMONT;75018;26.85;10;1;2
32684;75118;46;;RUE;CUSTINE;75018;141.67;140;4;2
32685;75118;79;;RUE;MARCADET;75018;41.94;42;2;2
32686;75118;19;B;RUE;MARCADET;75018;29.09;29;2;2
32687;75119;1;;RUE;DUVERGIER;75019;43.35;42;2;2
32688;75119;22;;RUE;MANIN;75019;55.7;53;3;2
32689;75119;79;;RUE;DE MOUZAIA;75019;31.75;31;2;2
32690;75120;24;;RUE;DES ENVIERGES;75020;21;19;1;2
32691;75120;78;;RUE;DE LA MARE;75020;18.7;20;2;2
32692;75120;3;;RUE;ETIENNE DOLET;75020;13.24;13;1;2
32693;75120;4;;RUE;HENRI DUBOUILLON;75020;36.88;36;2;2
32694;75120;26;;AV;GAMBETTA;75020;15.22;16;1;2
32695;75120;93;;RUE;DE BAGNOLET;75020;23.78;24;1;2
32696;76141;5483;;RTE;DE GONFREVILLE CAILLOT;76110;11.6;10;1;1
32697;76231;23;;VOIE;DE LA DECLARATION UNIVERSE;76500;47.22;47;2;2
32698;76540;14;;RUE;DU CORDIER;76000;208;41;2;2
32699;77037;28;;RUE;DE FRANCE;77590;52.95;33;2;1
32700;77083;3;;RUE;EMILE HART;77420;62.91;63;3;2
32701;77258;37;;BD;DU SEGRAIS;77185;68.81;70;3;2
32702;77288;11;;RUE;DES RECOLLETS;77000;90.44;92;5;2
32703;77379;16;A;RUE;DU DOCTEUR SCHWEITZER;77160;48.2;47;2;2
32704;77407;13;;ALL;DES HETRES;77310;119.36;104;6;1
32705;77453;6;;RUE;DE LA NOUE;77115;92.43;82;4;2
32706;77468;5;;ALL;JEAN BAPTISTE COLBERT;77200;68.37;70;3;2
32707;78123;46;;ALL;DES MARINIERS;78955;63.12;63;3;2
32708;78165;1;;RES;LE VILLAGE;78340;63.82;63;2;2
32709;78172;24;;RUE;VICTOR HUGO;78700;28.99;30;2;2
32710;78193;1;;RTE;DE VERSAILLES;78720;46.2;55;3;2
32711;78311;109;;RUE;HOCHE;78800;108.7;109;5;2
32712;78311;10;;RUE;KLEBER;78800;87.5;88;4;2
32713;78321;10;;RUE;MAZIERES;78760;57.57;60;2;2
32714;78335;26;;RUE;DE LA FAIENCERIE;78520;74.21;71;3;2
32715;78356;10;;SQ;DES GENETS;78114;68.08;64;3;2
32716;78358;48;;AV;FRANCOIS MANSART;78600;62.65;62;3;2
32717;78358;41;;AV;EGLE;78600;100.16;94;5;2
32718;78361;6;;RUE;DE LA SOMME;78200;77.94;78;4;2
32719;78361;29;;RUE;EMILE REAUBOURG;78200;84.47;84;4;2
32720;78362;111;B;BD;ROGER SALENGRO;78711;59.01;59;3;2
32721;78372;10;;ALL;VAN GOGH;78160;100.37;101;5;2
32722;78486;3;;RUE;DE LA FORET VERTE;78610;41;41;2;2
32723;78498;1;;RUE;MARYSE BASTIE;78300;72.57;70;4;2
32724;78551;10;;RUE;DU VIEIL ABREUVOIR;78100;48.16;55;2;2
32725;78551;22;;RUE;DU VIEIL ABREUVOIR;78100;47.09;65;3;2
32726;78586;78;;RUE;PRESIDENT ROOSEVELT;78500;38.03;41;2;2
32727;78586;23;;RUE;DE L EGLISE;78500;87.96;96;4;2
32728;78586;35;;RUE;FRANKLIN;78500;24.14;24;1;2
32729;78621;1;B;RUE;DE PORT ROYAL;78190;77.71;77;4;2
32730;78621;32;;AV;P VAILLANT COUTURIER;78190;30.11;51;3;2
32731;78642;5;;RUE;DE L AULNAY MALLO;78480;97.34;95;5;1
32732;83009;351;;AV;ALBERT 1 ER;83150;29.2;29;1;2
32733;83019;33;;BD;DU FRONT DE MER;83230;19.89;20;1;2
32734;83019;9102;;RES;L ESQUILLETTE LE PORT;83230;20.02;19;1;2
32735;83050;22;;GR;GRANDE RUE;83300;24.68;25;1;2
32736;83050;540;;AV;DE LA GRANDE ARMEE;83300;37.14;43;2;2
32737;83069;14;;AV;DOC JEAN JACQUES PERRON;83400;61.34;66;3;2
32738;83069;18;;AV;NOCART;83400;40.51;41;2;2
32739;83069;5;;RUE;DOCTEUR ZAMENHOF;83400;58.64;58;3;2
32740;83069;18;;AV;1ERE DIVISION BROSSET;83400;70.2;70;3;2
32741;83069;2228;;BD;FRONT DE MER;83400;60.1;60;3;2
32742;83090;939;;RTE;DE LA GARE;83190;25.83;24;1;2
32743;83112;10;;ALL;DES PALMIERS;83270;73.88;75;3;2
32744;83112;9001;;CHE;DU SAUVET;83270;58.49;60;3;2
32745;83123;22;;CHE;DE LA MARINE;83110;65.87;48;2;1
32746;83129;352;;AV;DU VERGER;83140;60.7;58;3;2
32747;83137;311;;BD;GEORGES RICHARD;83000;48.73;53;3;2
32748;83137;949;;AV;FRANCOIS NARDI;83000;41.22;41;2;2
32749;83137;1;;RUE;CASTILLON;83000;44.92;54;3;2
32750;84007;8;;RUE;TARASQUE;84000;19.1;20;1;2
32751;84007;6;;PL;VICTOR CRUMIERE;84000;21.1;21;1;2
32752;84007;4;;RUE;DES FRERES BRIAN;84000;71.09;67;3;2
32753;84007;92;B;AV;DE TARASCON;84000;30.92;29;1;2
32754;84031;59;;ALL;DE L OLIVETTE;84200;72.35;72;4;1
32755;84083;46;;AV;JEAN MOULIN;84550;54;54;3;2
32756;85035;51;;AV;DES DUNES;85470;25.37;25;2;2
32757;85194;51;;RUE;JOSEPH BENATIER;85100;34.53;39;2;2
32758;85194;1;;RUE;DES MOUSQUETAIRES;85100;83.15;82;3;2
32759;85288;9001;;RES;LA POINTE DU LAC;85440;20.73;22;2;2
32760;87085;21;;RUE;CLAUDE MANDONNAUD;87100;79.01;78;4;1
32761;88367;6;;AV;DU HUIT MAI;88700;139.2;140;6;2
32762;91086;43;B;RUE;CHARLES DE GAULLE;91070;120.6;138;3;1
32763;91114;45;;RUE;DES 3 CHENES;91800;57.62;57;3;2
32764;91132;6;;RUE;DU CDT MAURICE ARNOUX;91730;21.85;23;1;2
32765;91161;10;;RUE;DE LAUNAY;91380;22;22;1;2
32766;91174;80;T;RUE;FERAY;91100;75.62;76;4;2
32767;91200;18;;RUE;JUBE DE LA PERELLE;91410;71.3;80;4;2
32768;91207;112;;AV;DE VERDUN;91520;120.45;85;4;1
32769;91223;7;;AV;HENRI FARMAN;91150;74.41;72;4;2
32770;91223;9012;;AV;DES MEUNIERS;91150;61.14;62;3;2
32771;91223;19;;ALL;DE BEAUCE;91150;86.79;86;4;1
32772;91228;11;;RUE;NETTIE STEVENS;91000;37.4;37;2;2
32773;91312;32;;RUE;DU MOULIN;91430;41.44;41;1;2
32774;91339;26;;RUE;DU PUITS;91310;88.13;90;4;1
32775;91377;1;;RUE;DU LANGUEDOC;91300;34.15;35;2;2
32776;91377;14;;RUE;DU PILEU;91300;53.4;53;2;2
32777;91570;21;;RUE;DES PROCESSIONS;91240;58.5;58;3;2
32778;91691;32;;RUE;DE LA GRANGE;91330;80.71;60;3;2
32779;92020;28;;AV;DE LA DIVISION LECLERC;92320;84.03;83;4;2
32780;92024;40;;RUE;MEDERIC;92110;28.67;25;1;2
32781;92026;110;;RUE;DE COLOMBES;92400;42.74;43;2;2
32782;92040;37;;BD;RODIN;92130;29.04;29;1;2
32783;92051;18;;AV;CHARLES DE GAULLE;92200;91.25;93;4;2
32784;92051;96;;BD;MAURICE BARRES;92200;22.58;23;1;2
32785;92051;6;;RUE;SOYER;92200;40.52;39;1;2
32786;92062;39;;RUE;GERHARD;92800;40.43;42;2;2
32787;92062;5;;RUE;FRANCIS DE PRESSENSE;92800;40.7;40;2;2
32788;92063;19;;BD;DES COTEAUX;92500;43;45;2;2
32789;92073;20;;RUE;DES BOURETS;92150;35;46;3;2
32790;93001;34;;RUE;DU GOULET;93300;53.4;52;3;2
32791;93001;37;;AV;DE LA REPUBLIQUE;93300;25.29;26;1;2
32792;93001;14;;RUE;DE LA COMMUNE DE PARIS;93300;36.3;36;1;2
32793;93029;159;;AV;HENRI BARBUSSE;93700;40.06;28;1;1
32794;93031;11;;AV;GALLIENI;93800;55.09;57;2;2
32795;93031;12;;RUE;D ORMESSON;93800;37.94;38;2;2
32796;93032;28;;RUE;EDOUARD MANET;93220;81.73;77;5;1
32797;93048;13;;RUE;MARCEAU;93100;106.97;107;4;2
32798;93048;27;;RUE;CLOTILDE GAILLARD;93100;53.53;55;3;2
32799;93049;1;;RUE;DU BEL AIR;93360;63.43;64;4;2
32800;93050;24;;RUE;DU ONZE NOVEMBRE;93330;60.88;55;3;2
32801;93062;17;;ALL;DES BRULIS;93340;47.11;43;3;2
32802;93062;30;;AV;DE LA RESISTANCE;93340;62.99;60;3;2
32803;93064;24;;RUE;HUSSENET;93110;97;95;4;2
32804;93079;6;;ALL;ELSA TRIOLET;93430;85.6;89;5;1
32805;94002;24;;RUE;MARCEL BOURDARIAS;94140;29.13;30;1;2
32806;94016;10;;RUE;DE BERRY;94230;60.08;60;4;2
32807;94018;31;;RUE;CAMILLE MOUQUET;94220;102.7;98;4;2
32808;94018;19;;RUE;DE PARIS;94220;31.76;30;2;2
32809;94028;57;;RUE;DE MESLY;94000;48.41;48;3;2
32810;94028;17;;VLA;PETIT PARC;94000;100.78;100;5;2
32811;94033;1;;RUE;DALAYRAC;94120;41.85;41;2;2
32812;94033;151;;RUE;GAMBETTA;94120;79.03;79;3;2
32813;94037;34;;RUE;HENRI KLEYNHOFF;94250;49.46;43;2;2
32814;94037;35;;AV;PAUL VAILLANT COUTURIER;94250;41.13;38;3;2
32815;94038;5;;RUE;BOURGEOT;94240;78.89;78;3;2
32816;94041;58;T;AV;MAURICE THOREZ;94200;25;37;3;2
32817;94041;8;;RUE;FRANCISCO FERRER;94200;265.49;58;3;2
32818;94046;96;;AV;DU GENERAL LECLERC;94700;56.47;56;4;2
32819;94052;14;;RUE;MARCELLE;94130;37.41;40;1;2
32820;94058;43;;BD;FOCH;94170;30.25;30;1;2
32821;94058;12;;AV;DU GENERAL DE GAULLE;94170;45.64;46;2;2
32822;94058;26;;RUE;DU CANAL;94170;16.63;15;1;2
32823;94067;11;;RUE;DU LAC;94160;47.25;57;3;2
32824;94069;222;;RUE;DU MARECHAL LECLERC;94410;72.35;75;3;2
32825;94071;8;;AV;DU FORT;94370;70.8;71;3;2
32826;94073;5;;RUE;DES CHARMES;94320;118.84;102;5;1
32827;94076;8;;ALL;CAPITAINERIE DES CHASSES;94800;29.29;29;1;2
32828;94079;3;;RUE;DU GENERAL GALLIENI;94350;26.61;27;1;2
32829;94080;9;;PAS;DES VARENNES;94300;23.62;17;1;2
32830;94080;14;;RUE;FAYS;94300;49.23;51;2;2
32831;94080;5;;PL;BERAULT;94300;28.2;28;1;2
32832;95018;3;;PL;PIERRE SEMARD;95100;124.24;110;4;2
32833;95063;16;;RUE;DE MONTESSON;95870;30.89;22;1;2
32834;95252;44;;RUE;CHARLES BURGER;95130;66.1;66;3;2
32835;95369;65;;RUE;EDGAR DEGAS;95580;107.75;81;4;1
32836;95394;3;;PL;DU CHARME;95540;54.21;55;2;2
32837;95428;1;;AV;MAURICE BERTEAUX;95160;69.63;73;3;2
32838;95500;26;;RUE;ALEXANDRE PRACHAY;95300;20.55;20;1;2
32839;95500;26;;RUE;ALEXANDRE PRACHAY;95300;20.75;20;1;2
32840;95563;63;;RUE;PASTEUR;95320;25.8;23;2;2
32841;95572;80;;RUE;GEORGE SAND;95310;48.55;48;2;2
32842;972222;1171;F;;MONT VERT;97231;42.67;42;2;2
32843;01135;71;;CHE;DE LA PRALAY;01170;58.13;65;2;2
32844;04006;7321;;;LE SEIGNUS BAS;04260;27.45;25;1;2
32845;04070;13;;MTE;SAINT CHARLES;04000;50.05;54;2;2
32846;04070;36;;RUE;DE L HUBAC;04000;25.4;110;4;1
32847;05119;5644;;;PELINCHE;05600;39.3;39;3;2
32848;05139;5141;;;LE BOIS D AUROUZE;05250;16.99;17;1;2
32849;06004;521;;CHE;DU PUY;06600;54.42;56;2;2
32850;06004;19;;AV;EDMOND D ESCLEVIN;06160;96.19;96;3;2
32851;06004;14;;AV;DE LA ROSTAGNE;06160;24.01;25;1;2
32852;06030;158;;CHE;GARIBONDY;06110;15.76;16;1;2
32853;06088;103;;AV;CYRILLE BESSET;06100;30.63;30;1;2
32854;06088;1;;AV;SAINTE CLAIRE;06100;85.71;84;2;2
32855;06088;3;;RUE;MARTIN SEYTOUR;06300;27.08;29;1;2
32856;06088;55;;RUE;DE LA BUFFA;06000;23.74;24;1;2
32857;06088;8;;RTE;DE BELLET;06200;32.03;20;2;2
32858;06088;200;;AV;DE LA CALIFORNIE;06200;29.16;28;1;2
32859;06155;127;;CHE;DES TUILIERES;06220;78.47;90;5;1
32860;06159;2;;AV;FRANCOIS FERRY;06230;83.15;88;3;2
32861;10123;507;;;PORT DIENVILLE;10500;43.52;43;3;2
32862;10387;63;;BD;BLANQUI;10000;56.41;55;3;2
32863;10387;48;;AV;PIERRE BROSSOLETTE;10000;52.74;53;3;2
32864;11145;6;;AV;DE LA MER;11560;33.55;30;2;2
32865;11262;13;;AV;DOC PAUL POMPIDOR;11100;87.94;89;4;2
32866;14220;2;;RUE;DES VILLAS;14800;26.35;27;1;2
32867;14220;84;;RUE;DU GAL LECLERC;14800;96.03;98;3;2
32868;14338;28;B;AV;DU SPORTING;14510;20.2;19;1;2
32869;14557;9001;;RES;LE VILLAGE NORMAND;14800;46.51;48;3;1
32870;22050;1;B;RUE;HAUTE VOIE;22100;22.39;21;1;2
32871;22168;11;;BD;DES TRAOUIEROS;22700;16.26;11;1;2
32872;22187;29;;RUE;ADOLPHE LE BAIL;22190;179.3;156;3;2
32873;22187;21;;COTE;DES VIOLETTES;22190;80;80;4;1
32874;22215;3;;RUE;DE LA COTE DES CLAIES;22440;40.46;41;2;2
32875;22225;6913;;IMP;GAMBETTA;22970;92;102;5;1
32876;22278;13;;RUE;DE GENEVE;22000;28.36;30;2;2
32877;22278;20;;RUE;ALFRED DE VIGNY;22000;54.59;51;2;2
32878;25056;47;;RUE;DES GRANGES;25000;96.78;90;3;2
32879;26058;30;;RUE;POMPERY;26500;72.98;67;4;2
32880;26198;9;;RUE;ALBERT CAMUS;26200;72.12;72;4;2
32881;26362;7;;RUE;HENRI BAYLE DIT STENDHAL;26000;62.64;64;4;2
32882;28085;17;;RUE;SAINT JULIEN;28000;48.81;51;2;2
32883;29233;2;;AV;DES CASTORS;29300;51.16;51;3;2
32884;2A247;9378;;;ARMENTAJO;20137;36.8;43;3;2
32885;30082;29;;RUE;DES MICOCOULIERS;30870;74.95;77;4;1
32886;30133;200;;AV;DU PALAIS DE LA MER;30240;28.53;29;2;2
32887;30133;9001;;RES;LES TAMARIS - LE BOUCANET;30240;28.27;29;2;2
32888;30189;32;;RUE;DE LA GARRIGUE;30000;75.1;90;4;2
32889;30189;12;;IMP;DE ROUSELLAS;30900;110.85;104;4;1
32890;30189;210;;AV;PIERRE GAMEL;30000;17.88;18;1;2
32891;30217;26;;AV;DE MALAUCENE;30650;81.65;82;4;2
32892;30221;5;;RUE;DU 8 MAI 1945;30150;43.91;41;2;2
32893;30263;7;;RUE;PASTEUR;30170;75.65;84;3;2
32894;31035;5;;MAIL;DU PASTEL;31320;43.42;43;2;2
32895;31184;8;;RTE;DE MONS;31130;100.93;126;5;1
32896;31506;30;;RUE;DES SPORTS;31650;66.78;66;3;2
32897;31555;5;;RUE;MICHEL DE MONTAIGNE;31200;82.33;82;4;1
32898;31555;4;;RUE;ERNEST DUFER;31300;49.47;49;2;2
32899;33039;11;;RUE;JULIEN GRACQ;33130;50.42;50;2;2
32900;33039;1;;ALL;JOSEPH WRESINSKI;33130;62.06;62;4;2
32901;33063;209;;CRS;DE L YSER;33800;34.1;33;2;2
32902;33063;89;;RUE;LAROCHE;33000;67.4;59;4;2
32903;33069;111;;AV;MARCELIN BERTHELOT;33110;42.1;55;4;1
32904;33119;20;;RUE;RENE DESCARTES;33150;103.84;100;5;2
32905;33195;12;;RTE;DE FLAUJACQ;33690;41.58;41;2;2
32906;33249;21;;RUE;EDOUARD HERRIOT;33310;40.39;41;2;2
32907;33273;;;RUE;DES BATELEURS;33127;68.51;68;3;1
32908;33281;484;;AV;DE VERDUN;33700;58.17;60;2;2
32909;33281;8;;ALL;GEORGES DUMOULIN;33700;54.79;55;2;2
32910;33522;690;;CRS;DE LA LIBERATION;33400;23.8;24;1;2
32911;33539;357;;;SENAU;33870;218.45;110;4;1
32912;34032;91;;RUE;GERRY ROUFS;34500;50.09;47;2;2
32913;34108;43;;AV;DE LA RESISTANCE;34110;60.35;62;3;2
32914;34150;4;;ALL;DES ONDINS;34340;27.2;25;2;1
32915;34154;27;;RUE;SAMUEL BASSAGET CARNON;34130;38.03;38;1;2
32916;34209;4;;;LE CLOS DE LA PLAGE;34420;47.69;42;3;1
32917;34301;9077;;CITE;DU CHATEAU VERT;34200;51.83;51;2;2
32918;34333;5002;F;RES;LES JARDINS DE LA ROBINE 2;34110;44.55;23;2;1
32919;35093;70;;RUE;DE SAINT ENOGAT;35800;94.23;105;4;2
32920;35093;17;;RUE;DE LA PAIX;35800;32.14;33;1;2
32921;35288;24;;RUE;DOUTRELEAU;35400;62.05;66;3;2
32922;37214;94;;RUE;DE LA MESANGERIE;37540;27.66;30;1;2
32923;38150;83;;RUE;JEAN JAURES;38420;64.23;64;3;2
32924;38151;2;;RUE;GEORGES MELIES;38130;29.46;30;1;2
32925;38151;24;;RUE;NORMANDIE NIEMEN;38130;20.32;20;1;2
32926;38185;8;;PL;LOUIS JOUVET;38100;52.03;54;2;2
32927;38185;26;;AV;LA BRUYERE;38100;86.75;84;4;2
