id_commune;population_municipale;population_comptee_a_part;population_totale
85003;9881;198;10079
85004;2878;34;2912
85005;1054;21;1075
85006;1854;13;1867
85008;6880;104;6984
85009;1165;24;1189
85010;1423;20;1443
85011;1723;52;1775
85012;2179;48;2227
85013;1460;28;1488
85014;1149;27;1176
85015;1514;21;1535
85016;2252;30;2282
85017;2442;49;2491
85018;3880;60;3940
85019;6095;123;6218
85020;4014;75;4089
85021;1868;35;1903
85022;1239;18;1257
85023;439;9;448
85024;2048;34;2082
85025;2272;52;2324
85026;1417;18;1435
85028;595;8;603
85029;2156;36;2192
85031;3227;43;3270
85033;731;19;750
85034;3403;101;3504
85035;5066;89;5155
85036;573;11;584
85037;590;16;606
85038;2816;44;2860
85039;4028;61;4089
85040;1128;24;1152
85041;296;12;308
85042;1883;24;1907
85045;1083;14;1097
85046;3799;58;3857
85047;21322;773;22095
85049;1783;16;1799
85050;1857;22;1879
85051;8394;471;8865
85053;260;3;263
85054;900;7;907
85055;935;18;953
85056;391;9;400
85058;735;20;755
85059;2586;36;2622
85061;1506;33;1539
85062;1114;20;1134
85064;2469;33;2502
85065;3552;101;3653
85066;834;17;851
85067;994;21;1015
85070;3285;37;3322
85071;3605;57;3662
85072;1018;11;1029
85073;1014;16;1030
85074;224;3;227
85076;3563;90;3653
85077;538;8;546
85078;741;17;758
85080;1731;33;1764
85081;4344;114;4458
85082;2914;57;2971
85083;1633;40;1673
85084;9174;166;9340
85086;1637;15;1652
85087;198;4;202
85088;4854;136;4990
85089;5315;157;5472
85090;6423;255;6678
85092;13235;724;13959
85093;1224;22;1246
85094;1157;30;1187
85095;1942;21;1963
85096;5114;100;5214
85097;3111;67;3178
85098;1982;37;2019
85099;1097;23;1120
85100;2230;52;2282
85101;489;5;494
85102;692;9;701
85103;2229;31;2260
85104;895;11;906
85105;529;13;542
85106;1320;35;1355
85108;3297;110;3407
85109;16250;485;16735
85110;924;14;938
85111;1501;23;1524
85112;2783;59;2842
85113;4850;138;4988
85114;2665;31;2696
85115;600;11;611
85116;461;6;467
85117;621;19;640
85118;2363;50;2413
85119;2403;42;2445
85120;1449;36;1485
85121;993;31;1024
85123;280;4;284
85125;400;4;404
85126;1341;50;1391
85127;2405;26;2431
85128;9554;386;9940
85129;3522;72;3594
85130;1589;20;1609
85131;1486;40;1526
85132;749;13;762
85133;921;23;944
85134;243;10;253
85135;2792;122;2914
85136;123;1;124
85137;480;14;494
85138;1171;12;1183
85139;445;14;459
85140;1502;43;1545
85141;675;13;688
85142;1014;23;1037
85143;1047;20;1067
85144;1504;27;1531
85145;957;17;974
85146;20424;634;21058
85147;1641;50;1691
85148;814;23;837
85149;413;5;418
85151;6059;168;6227
85152;5271;108;5379
85153;2922;46;2968
85154;1806;92;1898
85155;4971;123;5094
85156;2212;34;2246
85157;761;12;773
85158;1194;27;1221
85159;2310;47;2357
85160;2912;45;2957
85161;2549;26;2575
85162;2094;51;2145
85163;4550;106;4656
85164;2149;47;2196
85167;787;17;804
85169;1106;17;1123
85171;608;23;631
85172;2056;34;2090
85174;687;18;705
85175;660;3;663
85176;1160;36;1196
85177;1383;22;1405
85178;8596;220;8816
85179;1158;11;1169
85181;644;17;661
85182;5557;204;5761
85184;321;7;328
85185;657;6;663
85186;999;15;1014
85187;862;15;877
85188;1097;22;1119
85189;2156;44;2200
85190;3400;47;3447
85191;55147;2956;58103
85192;988;9;997
85193;645;17;662
85194;45030;1433;46463
85196;1892;16;1908
85197;3761;58;3819
85198;1344;18;1362
85199;542;6;548
85200;1082;21;1103
85201;493;6;499
85202;1597;114;1711
85204;2586;43;2629
85205;528;8;536
85206;394;13;407
85207;389;8;397
85208;2376;37;2413
85209;642;9;651
85210;2135;25;2160
85211;2439;25;2464
85213;4217;171;4388
85214;2378;47;2425
85215;3814;139;3953
85216;2058;213;2271
85218;1696;15;1711
85220;1598;27;1625
85221;2697;36;2733
85222;7862;250;8112
85223;2940;62;3002
85226;11297;204;11501
85227;1921;52;1973
85229;585;12;597
85231;790;15;805
85232;1079;23;1102
85233;604;9;613
85234;8696;226;8922
85235;421;13;434
85236;1872;21;1893
85237;378;12;390
85238;3689;441;4130
85239;1124;5;1129
85240;1615;50;1665
85242;999;20;1019
85243;2817;49;2866
85244;821;58;879
85245;171;2;173
85246;2483;39;2522
85247;1082;18;1100
85248;416;12;428
85250;2323;35;2358
85251;632;18;650
85252;593;24;617
85254;1755;44;1799
85255;2341;80;2421
85256;1287;32;1319
85259;1328;35;1363
85260;826;11;837
85261;278;12;290
85262;3535;39;3574
85264;1331;20;1351
85265;940;21;961
85266;1662;29;1691
85267;934;18;952
85268;1459;31;1490
85269;419;7;426
85271;436;13;449
85273;1879;35;1914
85274;532;12;544
85276;759;13;772
85277;1535;25;1560
85278;1312;22;1334
85280;3171;71;3242
85281;987;30;1017
85282;912;16;928
85284;4259;95;4354
85285;740;13;753
85286;561;5;566
85287;458;8;466
85288;7831;185;8016
85289;1327;26;1353
85290;553;13;566
85291;1231;20;1251
85292;778;10;788
85293;1576;38;1614
85294;2904;65;2969
85295;3280;82;3362
85296;1246;24;1270
85297;986;15;1001
85298;1744;31;1775
85300;4628;178;4806
85301;1772;22;1794
85302;5453;130;5583
85303;1809;30;1839
85304;753;10;763
85305;880;49;929
85306;732;9;741
85307;665;8;673
86001;714;8;722
86002;580;20;600
86003;338;7;345
86004;347;14;361
86005;617;23;640
86006;546;19;565
86007;1163;32;1195
86008;343;6;349
86009;1070;17;1087
86010;1119;19;1138
86011;180;4;184
86012;164;8;172
86013;97;3;100
86014;1740;42;1782
86015;1244;26;1270
86016;2200;40;2240
86017;1104;17;1121
86018;321;2;323
86019;2958;43;3001
86020;253;4;257
86022;259;4;263
86023;280;6;286
86024;1553;24;1577
86025;474;5;479
86026;546;5;551
86027;1832;62;1894
86028;1067;18;1085
86029;780;24;804
86031;1729;20;1749
86032;2079;99;2178
86034;601;13;614
86035;185;6;191
86036;885;20;905
86037;507;6;513
86038;219;8;227
86039;733;9;742
86040;314;11;325
86041;10060;139;10199
86042;919;12;931
86044;548;11;559
86045;1351;17;1368
86046;1737;29;1766
86047;485;13;498
86048;1153;12;1165
86049;501;16;517
86050;843;13;856
86051;197;4;201
86052;995;20;1015
86053;1961;36;1997
86054;352;5;357
86055;356;12;368
86058;726;20;746
86059;581;4;585
86061;1128;25;1153
86062;4692;51;4743
86063;249;1;250
86064;613;10;623
86065;1045;16;1061
86066;31487;799;32286
86068;1211;17;1228
86069;180;4;184
86070;7062;114;7176
86072;454;9;463
86073;528;11;539
86074;915;15;930
86075;750;19;769
86076;2835;48;2883
86077;1209;17;1226
86078;2596;137;2733
86079;560;36;596
86080;493;5;498
86081;1438;30;1468
86082;4455;116;4571
86083;1132;13;1145
86084;235;5;240
86085;249;6;255
86086;954;17;971
86087;185;4;189
86088;865;24;889
86089;391;6;397
86090;216;1;217
86091;387;7;394
86092;2969;58;3027
86093;156;3;159
86094;573;12;585
86095;3255;50;3305
86096;659;9;668
86097;328;5;333
86098;141;2;143
86099;1054;9;1063
86100;3934;74;4008
86102;583;8;591
86103;1746;65;1811
86104;497;5;502
86105;369;1;370
86106;98;2;100
86107;467;8;475
86108;402;12;414
86109;220;8;228
86110;227;4;231
86111;1744;35;1779
86112;1165;12;1177
86113;2966;49;3015
86114;1279;23;1302
86115;7600;255;7855
86116;783;17;800
86117;525;7;532
86118;373;9;382
86119;302;1;303
86120;1217;16;1233
86121;1458;27;1485
86122;67;3;70
86123;3073;52;3125
86124;1185;19;1204
86125;596;13;609
86126;644;13;657
86127;465;3;468
86128;2457;31;2488
86129;527;8;535
86130;382;4;386
86131;883;24;907
86132;310;3;313
86133;3374;59;3433
86134;221;1;222
86135;573;11;584
86136;391;8;399
86137;6712;351;7063
86138;250;3;253
86139;2659;38;2697
86140;2294;50;2344
86141;674;14;688
86142;642;12;654
86143;169;5;174
86144;328;8;336
86145;1228;15;1243
86147;605;12;617
86148;712;12;724
86149;376;9;385
86150;274;7;281
86151;174;8;182
86152;583;15;598
86153;862;13;875
86154;263;4;267
86156;239;4;243
86157;5026;176;5202
86158;6154;117;6271
86159;552;14;566
86160;2171;34;2205
86161;998;19;1017
86162;110;1;111
86163;3677;61;3738
86164;665;5;670
86165;5940;459;6399
86167;909;7;916
86169;348;5;353
86170;367;12;379
86171;441;14;455
86172;162;4;166
86173;661;12;673
86174;5941;119;6060
86175;312;12;324
86176;123;5;128
86177;5359;84;5443
86178;2757;38;2795
86180;2847;52;2899
86181;208;5;213
86182;378;9;387
86183;1606;21;1627
86184;939;11;950
86186;952;23;975
86187;458;14;472
86189;475;6;481
86190;737;14;751
86191;248;7;255
86192;174;4;178
86193;1217;13;1230
86194;89212;2275;91487
86195;571;11;582
86196;234;5;239
86197;416;11;427
86198;692;9;701
86200;572;12;584
86201;212;2;214
86202;599;10;609
86203;547;11;558
86204;2160;56;2216
86205;200;3;203
86206;138;5;143
86207;1560;31;1591
86209;2034;32;2066
86210;753;20;773
86211;905;92;997
86213;2496;185;2681
86214;7267;247;7514
86217;290;12;302
86218;198;8;206
86220;313;8;321
86221;1205;22;1227
86222;4233;56;4289
86223;915;25;940
86224;1327;32;1359
86225;1408;29;1437
86226;2779;49;2828
86227;133;4;137
86228;198;3;201
86229;338;5;343
86230;174;4;178
86231;485;17;502
86233;2749;43;2792
86234;385;5;390
86235;1299;36;1335
86236;885;16;901
86237;769;20;789
86239;172;0;172
86241;391;6;397
86242;394;7;401
86244;1255;24;1279
86245;1795;43;1838
86246;826;16;842
86247;534;13;547
86248;536;16;552
86249;125;6;131
86250;290;5;295
86252;651;14;665
86253;550;11;561
86254;1005;11;1016
86255;1337;27;1364
86256;1187;25;1212
86257;373;5;378
86258;2242;31;2273
86260;311;1;312
86261;2236;77;2313
86262;593;15;608
86263;2892;44;2936
86264;753;17;770
86265;428;7;435
86266;142;2;144
86268;1118;17;1135
86269;191;3;194
86270;151;3;154
86271;814;14;828
86272;2858;151;3009
86273;859;23;882
86274;1097;24;1121
86275;601;9;610
86276;1251;22;1273
86279;532;6;538
86280;358;5;363
86281;5578;88;5666
86284;714;21;735
86285;969;25;994
86286;389;4;393
86287;357;6;363
86288;607;7;614
86289;676;30;706
86290;1555;35;1590
86291;102;7;109
86292;920;18;938
86293;4409;75;4484
86294;3683;73;3756
86295;391;5;396
86296;471;7;478
86297;6060;142;6202
86298;2264;31;2295
86299;575;9;584
86300;602;5;607
87001;5804;78;5882
87002;5593;74;5667
87003;936;26;962
87004;109;2;111
87005;1008;20;1028
87006;246;1;247
87007;196;3;199
87008;147;0;147
87009;142;5;147
87011;3639;127;3766
87012;437;5;442
87013;651;16;667
87014;2803;57;2860
87015;702;73;775
87016;282;6;288
87017;499;11;510
87018;696;24;720
87019;2926;63;2989
87020;1651;27;1678
87021;2616;34;2650
87022;120;1;121
87023;188;4;192
87024;814;9;823
87025;848;12;860
87027;1282;16;1298
87028;1646;22;1668
87029;629;11;640
87030;1257;23;1280
87031;310;4;314
87032;1640;29;1669
87033;791;9;800
87034;566;8;574
87035;530;9;539
87036;669;11;680
87037;262;2;264
87038;2102;18;2120
87039;800;13;813
87040;1523;20;1543
87041;2042;21;2063
87042;388;6;394
87043;204;2;206
87044;323;6;329
87045;1002;13;1015
87046;1188;9;1197
87047;1854;16;1870
87048;5128;73;5201
87049;1317;34;1351
87050;9518;161;9679
87051;624;12;636
87052;180;1;181
87053;244;2;246
87054;1192;18;1210
87056;275;3;278
87057;369;5;374
87058;107;3;110
87059;1586;64;1650
87060;671;9;680
87061;346;5;351
87062;457;8;465
87063;1316;22;1338
87064;2077;24;2101
87065;6118;78;6196
87066;1075;11;1086
87067;466;9;475
87068;517;16;533
87069;140;1;141
87070;975;17;992
87071;780;18;798
87072;507;10;517
87073;388;9;397
87074;246;2;248
87075;7847;151;7998
87076;235;3;238
87077;527;9;536
87078;695;5;700
87079;839;12;851
87080;179;3;182
87081;1106;14;1120
87082;1165;12;1177
87083;543;7;550
87084;165;4;169
87085;130876;2260;133136
87086;1030;16;1046
87087;488;3;491
87088;1106;20;1126
87089;1711;168;1879
87090;265;5;270
87091;384;7;391
87092;500;6;506
87093;281;3;284
87094;527;5;532
87095;733;13;746
87096;847;20;867
87097;1025;12;1037
87099;337;16;353
87100;268;2;270
87101;119;1;120
87103;1614;25;1639
87104;456;4;460
87105;923;17;940
87106;2509;45;2554
87107;1635;18;1653
87108;461;5;466
87109;329;34;363
87110;2477;22;2499
87111;1490;20;1510
87112;576;13;589
87113;6023;64;6087
87114;10900;212;11112
87115;173;2;175
87116;1044;24;1068
87117;1027;16;1043
87118;1278;13;1291
87119;1161;11;1172
87120;504;11;515
87121;488;11;499
87122;1173;13;1186
87123;149;4;153
87124;373;2;375
87125;4608;65;4673
87126;3767;51;3818
87127;604;13;617
87128;1327;13;1340
87129;955;7;962
87130;172;0;172
87131;812;12;824
87132;110;4;114
87133;496;4;500
87134;155;3;158
87135;960;18;978
87137;129;2;131
87138;571;14;585
87139;460;8;468
87140;1682;17;1699
87141;683;10;693
87142;541;7;548
87143;2170;27;2197
87144;518;5;523
87145;237;1;238
87146;1159;13;1172
87147;47;2;49
87148;990;12;1002
87149;374;8;382
87150;849;14;863
87151;500;9;509
87152;1658;23;1681
87153;291;0;291
87154;11254;277;11531
87155;179;7;186
87156;2670;46;2716
87157;843;34;877
87158;1439;14;1453
87159;350;3;353
87160;495;4;499
87161;4385;115;4500
87162;204;2;206
87163;140;4;144
87164;568;10;578
87165;137;1;138
87166;930;16;946
87167;553;5;558
87168;1079;14;1093
87169;1052;25;1077
87170;351;7;358
87172;216;5;221
87174;1227;23;1250
87176;667;12;679
87177;1790;19;1809
87178;2888;32;2920
87179;241;0;241
87180;577;4;581
87181;825;17;842
87182;1203;17;1220
87183;919;10;929
87185;1774;29;1803
87186;320;4;324
87187;6718;432;7150
87188;432;3;435
87189;139;1;140
87190;870;7;877
87191;1989;23;2012
87192;1583;24;1607
87193;44;3;47
87194;347;3;350
87195;135;1;136
87197;565;9;574
87198;413;5;418
87199;734;13;747
87200;129;0;129
87201;4881;217;5098
87202;2112;35;2147
87203;1327;27;1354
87204;204;4;208
87205;2236;40;2276
87206;159;1;160
88001;58;0;58
88002;75;0;75
88003;62;1;63
88004;133;6;139
88005;203;4;207
88006;290;8;298
88007;48;1;49
88008;168;3;171
88009;3368;68;3436
88010;198;1;199
88011;1634;53;1687
88012;1105;13;1118
88013;86;0;86
88014;183;5;188
88015;206;3;209
88016;212;9;221
88017;166;6;172
88019;149;3;152
88020;188;5;193
88021;283;12;295
88022;234;6;240
88023;81;2;83
88024;114;0;114
88025;69;3;72
88026;1009;48;1057
88027;144;6;150
88028;618;95;713
88029;1609;126;1735
88030;147;0;147
88031;99;4;103
88032;1199;33;1232
88033;350;7;357
88035;145;6;151
88036;96;2;98
88037;871;27;898
88038;36;0;36
88039;331;7;338
88040;250;5;255
88041;109;8;117
88042;80;1;81
88043;110;3;113
88044;603;16;619
88045;87;0;87
88046;130;4;134
88047;148;7;155
88048;981;26;1007
88049;113;2;115
88050;303;5;308
88051;133;1;134
88052;97;2;99
88053;161;2;163
88054;306;10;316
88055;164;0;164
88056;96;2;98
88057;92;6;98
88058;97;5;102
88059;398;12;410
88060;32;1;33
88061;298;13;311
88062;98;2;100
88063;136;4;140
88064;108;1;109
88065;288;5;293
88066;68;4;72
88068;899;20;919
88069;136;6;142
88070;174;1;175
88071;52;1;53
88073;213;4;217
88074;60;0;60
88075;4143;150;4293
88076;433;10;443
88077;566;14;580
88078;3073;54;3127
88079;1539;103;1642
88080;306;2;308
88081;1349;23;1372
88082;784;17;801
88083;211;10;221
88084;466;9;475
88085;187;2;189
88086;518;24;542
88087;3197;95;3292
88088;672;8;680
88089;562;14;576
88090;4690;55;4745
88091;387;9;396
88092;587;8;595
88093;43;2;45
88094;1708;50;1758
88095;1702;44;1746
88096;112;8;120
88097;43;1;44
88098;901;25;926
88099;1367;22;1389
88100;46;2;48
88101;1236;24;1260
88102;95;1;96
88103;87;2;89
88104;185;10;195
88105;213;4;217
88106;946;29;975
88107;34;0;34
88108;508;19;527
88109;646;13;659
88110;219;5;224
88111;355;4;359
88113;134;1;135
88114;3190;224;3414
88115;1500;14;1514
88116;3111;71;3182
88117;78;1;79
88118;713;20;733
88119;174;2;176
88120;486;9;495
88121;271;6;277
88122;364;7;371
88123;252;5;257
88124;1076;53;1129
88125;66;1;67
88126;1380;31;1411
88127;59;2;61
88128;249;5;254
88129;114;3;117
88130;248;4;252
88131;307;14;321
88132;1361;38;1399
88133;199;9;208
88134;624;14;638
88135;864;17;881
88136;1484;27;1511
88137;100;0;100
88138;79;2;81
88139;120;1;121
88140;368;14;382
88141;239;3;242
88142;406;8;414
88143;265;14;279
88144;56;0;56
88145;216;2;218
88146;175;2;177
88147;382;5;387
88148;1882;51;1933
88149;54;0;54
88150;294;6;300
88151;1108;28;1136
88152;249;14;263
88153;346;8;354
88154;91;2;93
88155;101;8;109
88156;132;2;134
88157;856;18;874
88158;3122;60;3182
88159;497;8;505
88160;32256;1450;33706
88161;434;12;446
88162;193;5;198
88163;745;9;754
88164;94;1;95
88165;2610;53;2663
88166;356;3;359
88167;233;5;238
88168;136;2;138
88169;215;6;221
88170;725;17;742
88171;47;1;48
88172;227;4;231
88173;462;12;474
88174;151;4;155
88175;458;20;478
88176;508;35;543
88177;520;11;531
88178;1833;69;1902
88179;44;3;47
88180;126;2;128
88181;2841;46;2887
88182;195;9;204
88183;335;7;342
88184;440;11;451
88185;109;4;113
88186;46;0;46
88187;54;1;55
88188;1726;48;1774
88189;135;4;139
88190;521;6;527
88192;105;1;106
88193;145;1;146
88194;140;12;152
88195;105;3;108
88196;7807;624;8431
88197;352;11;363
88198;601;12;613
88199;78;3;81
88200;53;1;54
88201;900;14;914
88202;191;3;194
88203;351;11;362
88205;254;17;271
88206;889;17;906
88208;115;4;119
88209;8798;123;8921
88210;173;6;179
88212;351;10;361
88213;135;0;135
88214;76;4;80
88215;77;2;79
88216;744;11;755
88218;2613;56;2669
88219;149;6;155
88220;46;1;47
88221;237;11;248
88222;253;19;272
88223;164;7;171
88224;388;12;400
88225;2359;105;2464
88226;126;3;129
88227;86;1;87
88228;174;4;178
88229;73;4;77
88230;40;0;40
88231;477;18;495
88232;219;4;223
88233;628;52;680
88236;125;0;125
88237;370;7;377
88238;393;12;405
88239;135;3;138
88240;279;2;281
88241;441;12;453
88242;45;1;46
88243;485;7;492
88244;547;18;565
88245;319;13;332
88246;484;12;496
88247;1160;14;1174
88248;174;4;178
88249;76;3;79
88250;478;5;483
88251;1119;35;1154
88252;132;7;139
88253;683;16;699
88254;82;1;83
88255;91;3;94
88256;270;5;275
88257;179;3;182
88258;858;16;874
88259;298;9;307
88260;154;2;156
88261;626;11;637
88262;582;12;594
88263;206;6;212
88264;61;3;64
88265;30;0;30
88266;834;18;852
88267;451;16;467
88268;142;8;150
88269;297;7;304
88270;2124;61;2185
88271;307;7;314
88272;71;0;71
88273;456;11;467
88274;78;1;79
88275;239;2;241
88276;395;16;411
88277;115;3;118
88278;72;1;73
88279;50;1;51
88280;137;0;137
88281;405;12;417
88283;81;2;83
88284;581;12;593
88285;440;129;569
88286;98;0;98
88287;63;1;64
88288;7;0;7
88289;816;66;882
88290;105;2;107
88291;131;3;134
88292;806;25;831
88293;216;4;220
88294;263;3;266
88295;228;7;235
88296;74;0;74
88297;157;5;162
88298;67;0;67
88299;147;1;148
88300;131;6;137
88301;294;11;305
88302;1026;22;1048
88303;199;1;200
88304;4949;487;5436
88305;196;5;201
88306;51;0;51
88307;95;2;97
88308;302;5;307
88309;159;9;168
88310;909;18;927
88311;37;1;38
88312;197;5;202
88313;420;8;428
88314;101;4;105
88315;171;2;173
88316;48;2;50
88317;566;5;571
88318;227;5;232
88319;3089;64;3153
88320;780;39;819
88321;6636;284;6920
88322;506;12;518
88324;379;10;389
88325;183;7;190
88326;349;10;359
88327;2005;22;2027
88328;542;23;565
88330;195;2;197
88331;53;2;55
88332;215;6;221
88333;123;1;124
88334;312;5;317
88335;154;3;157
88336;73;1;74
88338;84;0;84
88340;499;11;510
88341;508;10;518
88342;164;3;167
88343;159;4;163
88344;182;5;187
88345;72;3;75
88346;742;12;754
88347;118;1;119
88348;131;2;133
88349;1641;26;1667
88350;78;3;81
88351;1604;34;1638
88352;195;5;200
88353;108;3;111
88354;185;0;185
88355;1239;21;1260
88356;272;5;277
88357;685;21;706
88358;1980;35;2015
88359;91;2;93
88360;153;5;158
88361;1343;115;1458
88362;113;1;114
88363;156;5;161
88364;146;3;149
88365;158;9;167
88366;279;12;291
88367;5096;135;5231
88368;191;4;195
88369;1889;135;2024
88370;61;1;62
88371;1228;18;1246
88372;6205;141;6346
88373;147;2;149
88374;23;0;23
88375;471;7;478
88376;278;7;285
88377;122;2;124
88378;96;2;98
88379;356;6;362
88380;209;2;211
88381;199;11;210
88382;67;1;68
88383;7691;301;7992
88385;573;10;583
88386;457;4;461
88387;217;4;221
88388;121;3;124
88389;81;0;81
88390;106;8;114
88391;686;17;703
88393;315;9;324
88394;51;0;51
88395;375;8;383
88398;85;4;89
88399;202;4;206
88400;274;12;286
88401;447;9;456
88402;370;139;509
88403;190;2;192
88404;67;1;68
88406;134;1;135
88407;141;3;144
88408;3529;68;3597
88409;2146;38;2184
88410;272;4;276
88411;78;1;79
88412;438;9;447
88413;19576;484;20060
88415;3847;80;3927
88416;135;2;137
88417;386;9;395
88418;456;4;460
88419;119;0;119
88421;109;2;111
88423;1351;22;1373
88424;2308;69;2377
88425;181;5;186
88426;1367;36;1403
88427;129;1;130
88428;1836;56;1892
88429;3994;257;4251
88430;503;13;516
88431;165;3;168
88432;153;3;156
88433;76;1;77
88434;222;4;226
88435;518;12;530
88436;72;1;73
88437;99;3;102
88438;392;7;399
88439;943;36;979
88440;168;4;172
88441;128;2;130
88442;635;9;644
88443;95;2;97
88444;326;11;337
88445;2328;56;2384
88446;250;2;252
88447;2517;80;2597
88448;178;7;185
88449;187;0;187
88450;183;1;184
88451;2423;35;2458
88452;132;0;132
88453;34;0;34
88454;231;10;241
88455;98;6;104
88456;84;3;87
88457;144;1;145
88458;277;3;280
88459;43;1;44
88460;655;13;668
88461;215;0;215
88462;1884;40;1924
88463;1529;42;1571
88464;510;7;517
88465;8634;214;8848
88466;129;5;134
88467;577;15;592
88468;3376;56;3432
88469;99;4;103
88470;1555;43;1598
88471;102;1;103
88472;117;4;121
88473;106;4;110
88474;64;0;64
88475;121;5;126
88476;119;1;120
88477;97;1;98
88478;104;1;105
88479;259;4;263
88480;167;0;167
88481;1340;22;1362
88482;56;2;58
88483;2296;67;2363
88484;1035;30;1065
88485;120;0;120
88486;3911;108;4019
